    20.0855369231877	     0.0179051755064	
    54.5981500331442	     0.0049619247242	
   148.4131591025766	     0.0013434812988	
   403.4287934927351	     0.0003591757777	
  1096.6331584284585	     0.0000953770542	
  2980.9579870417283	     0.0000252370465	
  8103.0839275753842	     0.0000066654871	
 22026.4657948067179	     0.0000017587791	
 59874.1417151978167	     0.0000004638499	
162754.7914190039155	     0.0000001223021	
442413.3920089204912	     0.0000000322429	
1202604.2841647767927	     0.0000000084997	
3269017.3724721106701	     0.0000000022406	
8886110.5205078721046	     0.0000000005906	
24154952.7535752989352	     0.0000000001557	
65659969.1373305097222	     0.0000000000410	
